1108939,2068541,-24.926016735299182
1108939,6707713,-25.033205775506207
1108939,3130232,-25.10289777504529
1108939,8596285,-25.139736155346082
1108939,753531,-25.57459303509352
1108939,6758075,-25.7119166107085
1108939,5553584,-26.138339243816745
1108939,7201778,-26.14137353152358
1108939,6707716,-26.322559723436278
1108939,8804355,-26.322993349709
1108939,2764268,-26.352469933011577
1108939,5553585,-26.352904186964047
1108939,2735037,-26.353555450055183
1108939,3259017,-26.357243272752083
1108939,3357548,-26.358110337311075
1108939,1347694,-26.358110337311075
1108939,2430867,-26.358110337311075
1108939,1818494,-26.359843714990056
1108939,4320195,-26.38226617904589
1108939,3899060,-26.39785733853504
1108939,1979870,-26.452376906835283
1108939,6707715,-26.456279825901504
1108939,699259,-26.46298964017454
1108939,3647358,-26.463987567071673
1108939,8661642,-26.543190163327417
1108939,160716,-26.60244665782654
1108939,4390191,-26.60374894843143
1108939,7340851,-26.60483375892686
1108939,7698352,-26.6052675733129
1108939,242056,-26.610524831026872
1108939,7724054,-26.629665274239542
1108939,5163856,-26.62988258208518
1108939,2846462,-26.630317150559442
1108939,7152561,-26.634659376563217
1108939,2695509,-26.63531016872445
1108939,6529622,-26.637695199530235
1108939,631424,-26.69846042981728
1108939,6238857,-26.779540392778777
1108939,2194177,-26.779974835389673
1108939,7491705,-26.784966408741795
1108939,4260848,-26.787134070218492
1108939,4260849,-26.78800069644863
1108939,5807716,-26.788105733522606
1108939,6681205,-26.85609972522377
1108939,4049530,-26.876210034904076
1108939,7919347,-26.877508661266265
1108939,3150726,-26.927280704117255
1108939,6564869,-26.92922941695273
1108939,4172981,-26.99328834252725
1108939,3745976,-26.99328834252725
1108939,6871640,-26.996707576945433
1108939,4799672,-26.997359453265332
1108939,8181777,-26.997576713898525
1108939,3506104,-26.998662781116224
1108939,4056029,-27.00191862567621
1108939,893831,-27.003870437677133
1108939,6316872,-27.004520759589028
1108939,532318,-27.00538763623851
1108939,6179026,-27.00747640485971
1108939,2011059,-27.007910031132432
1108939,2251472,-27.009643909722506
1108939,7651010,-27.017825863264783
1108939,7000936,-27.0193473488469
1108939,7575369,-27.01999917795436
1108939,6669588,-27.020216422854627
1108939,5203394,-27.02065086546552
1108939,1742847,-27.0208680631807
1108939,7880690,-27.021302411441887
1108939,6950182,-27.021302411441887
1108939,6663340,-27.021302411441887
1108939,4404545,-27.021736696826054
1108939,610121,-27.185407530991608
1108939,3865302,-27.185407530991608
1108939,7844766,-27.188223761349416
1108939,7844765,-27.188440284990282
1108939,6204916,-27.188475461142794
1108939,3009955,-27.189522668844198
1108939,2115313,-27.18973909876068
1108939,917895,-27.18973909876068
1108939,8256786,-27.19323881034427
1108939,5291621,-27.274770843340278
1108939,1448805,-27.27650974701023
1108939,7423808,-27.276727039116103
1108939,1231448,-27.276944315484496
1108939,4228762,-27.277161576117685
1108939,3283059,-27.277378821017958
1108939,8269661,-27.277378821017958
1108939,119359,-27.277378821017958
1108939,6849948,-27.277596050187586
1108939,1224789,-27.278030461344024
1108939,2464262,-27.278247643335387
1108939,2044726,-27.278247643335387
1108939,8027461,-27.278681960155787
1108939,1464269,-27.278681960155787
1108939,1821213,-27.279984533482185
1108939,1666545,-27.280201574061635
1108939,2174238,-27.280201574061635
1108939,6316877,-27.28041859894001
1108939,893828,-27.28150348789537
1108939,2068537,-27.282804836980976
1112389,7651152,-23.719706694775027
1112389,6064417,-24.605059346806108
1112389,4790816,-24.8213611008252
1112389,2472193,-24.821578031544856
1112389,2086171,-24.82179494657933
1112389,6064418,-25.04134967354444
