1108939,7651010,20.74796203858255
1108939,7724054,19.960039391341393
1108939,5291621,19.95150254012611
1108939,5163856,19.754466232143848
1108939,2846462,19.356733160459108
1108939,1957452,19.154773769581837
1108939,7000936,19.141999634821907
1108939,3130232,19.138287316431917
1108939,6669588,18.962411192850993
1108939,6871640,18.634132065608807
1108939,7575369,18.530361883702447
1108939,5970931,18.37540852564468
1108939,2453260,18.37540852564468
1108939,4631244,18.37540852564468
1108939,1835131,18.37540852564468
1108939,2068541,18.374098459459653
1108939,2764268,18.340300429793587
1108939,1448805,18.059689293693964
1108939,5553585,18.025241986750547
1108939,4799672,18.022230570145627
1108939,5203394,17.958026452998304
1108939,7274049,17.89892946919392
1108939,6238857,17.89851656957327
1108939,7423808,17.849970739967333
1108939,8181777,17.828151367750245
1108939,1742847,17.775310482669305
1108939,6273537,17.670104612641943
1108939,1231448,17.645428348617816
1108939,8596285,17.60908189365994
1108939,2735037,17.574370364243716
1108939,2194177,17.540828171604193
1108939,1667520,17.44722269637202
1108939,4228762,17.445864343141942
1108939,5696659,17.427033792767503
1108939,6327128,17.427033792767503
1108939,6950182,17.42119528571095
1108939,6663340,17.42119528571095
1108939,7880690,17.42119528571095
1108939,119359,17.251091140912763
1108939,8269661,17.251091140912763
1108939,3283059,17.251091140912763
1108939,2152036,17.23005024122915
1108939,6707713,17.18123007810295
1108939,6758075,17.11994527409965
1108939,4404545,17.08138038390888
1108939,6849948,17.060930696372274
1108939,4537644,17.01836602764305
1108939,3506104,16.9238762760199
1108939,1231450,16.811960292744672
1108939,6551140,16.811960292744672
1108939,4326783,16.811960292744672
1108939,8629183,16.811960292744672
1108939,2441913,16.811960292744672
1108939,7352917,16.811960292744672
1108939,7634011,16.811960292744672
1108939,6788178,16.811960292744672
1108939,1224789,16.69377999144286
1108939,160716,16.622128184811945
1108939,6088457,16.61063399023128
1108939,4036410,16.61063399023128
1108939,2044726,16.516476094169295
1108939,2464262,16.516476094169295
1108939,5696660,16.438541304705
1108939,4261388,16.414198107303314
1108939,226281,16.414198107303314
1108939,7889053,16.414198107303314
1108939,7865321,16.27217759747566
1108939,8451903,16.222473033577906
1108939,6679352,16.222473033577906
1108939,5696656,16.222473033577906
1108939,140444,16.222473033577906
1108939,6270008,16.208694774079053
1108939,1464269,16.173683162385068
1108939,8027461,16.173683162385068
1108939,7152561,16.15181878661429
1108939,5553584,16.096134941461223
1108939,652415,16.03528797739886
1108939,4036414,16.03528797739886
